area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
NA,RTXSF,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTXSF_1,Texas State Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-UT,SUT,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SUT_1,Utah Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
NA,R48,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48_1,Lower 48 States Crude Oil Reserves Divestitures (Million Barrels),MMBBL,650
USA-ND,SND,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SND_1,North Dakota Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
NA,RLAN,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLAN_1,Louisiana - North Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
NA,RTX08,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX08_1,Texas - RRC District 8 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,236
TEXAS,STX,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05STX_1,Texas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,375
USA-NM,SNM,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SNM_1,New Mexico Crude Oil Reserves Divestitures (Million Barrels),MMBBL,31
NA,RTX02,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-KY,SKY,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKY_1,Kentucky Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTXSF,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTXSF_1,Texas State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
NA,RCASF,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCASF_1,California State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,69
NA,R48,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R48_1,Lower 48 States Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,11020
NA,RTX09,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX09_1,Texas - RRC District 9 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,19
U.S.,NUS,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03NUS_1,U.S. Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2797
NA,RTX08A,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,18
NA,RCAL,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
NA,RTXSF,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTXSF_1,Texas State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
USA-PA,SPA,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SPA_1,Pennsylvania Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
USA-MT,SMT,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMT_1,Montana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,81
NA,RTX01,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX01_1,Texas - RRC District 1 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,181
TEXAS,STX,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02STX_1,Texas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,382
USA-OK,SOK,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SOK_1,Oklahoma Crude Oil Reserves Adjustments (Million Barrels),MMBBL,25
NA,RTX02,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-5
USA-AL,SAL,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAL_1,Alabama Crude Oil Proved Reserves (Million Barrels),MMBBL,34
NA,RTX08A,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08A_1,Texas - RRC District 8A Crude Oil Proved Reserves (Million Barrels),MMBBL,1123
COLORADO,SCO,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCO_1,Colorado Crude Oil Proved Reserves (Million Barrels),MMBBL,1061
USA-AK,SAK,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAK_1,Alaska Crude Oil Proved Reserves (Million Barrels),MMBBL,2423
USA-WV,SWV,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SWV_1,West Virginia Crude Oil Proved Reserves (Million Barrels),MMBBL,8
NA,RTX06,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX06_1,Texas - RRC District 6 Crude Oil Proved Reserves (Million Barrels),MMBBL,68
USA-PA,SPA,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SPA_1,Pennsylvania Crude Oil Proved Reserves (Million Barrels),MMBBL,11
NA,RTX04,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX04_1,Texas - RRC District 4 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,20
NA,RTX08,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX08_1,Texas - RRC District 8 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,968
OHIO,SOH,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SOH_1,Ohio Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,5
NA,RCAC,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAC_1,California - Coastal Region Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,17
NA,RTX07B,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX07B_1,Texas - RRC District 7B Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,9
USA-MI,SMI,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SMI_1,Michigan Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
USA-UT,SUT,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SUT_1,Utah Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,29
NA,RTX10,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX10_1,Texas - RRC District 10 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,8
NA,RTX09,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX09_1,Texas - RRC District 9 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,9
USA-MS,SMS,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SMS_MMBBL,Mississippi Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RLAN,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RLAN_MMBBL,Louisiana - North Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-NE,SNE,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SNE_MMBBL,Nebraska Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RTX04,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX04_MMBBL,Texas - RRC District 4 Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RNMEAST,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RNMEAST_MMBBL,New Mexico - East Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,675
NA,RCAC,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCAC_MMBBL,California - Coastal Region Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,1
NA,RTX05,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX05_1,Texas - RRC District 5 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX09,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX09_1,Texas - RRC District 9 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX08A,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,32
NA,RCAL,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX08,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX08_1,Texas - RRC District 8 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,441
USA-OK,SOK,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SOK_1,Oklahoma Crude Oil Reserves Divestitures (Million Barrels),MMBBL,72
NA,RTX10,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX10_1,Texas - RRC District 10 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX09,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX09_1,Texas - RRC District 9 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,6
USA-AK,SAK,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAK_1,Alaska Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1369
NA,RCAJ,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
OHIO,SOH,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SOH_1,Ohio Crude Oil Reserves Divestitures (Million Barrels),MMBBL,5
COLORADO,SCO,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SCO_1,Colorado Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,582
USA-AR,SAR,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAR_1,Arkansas Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,7
NA,RTX06,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX06_1,Texas - RRC District 6 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,49
USA-AL,SAL,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SAL_1,Alabama Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
NA,RTX08,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX08_1,Texas - RRC District 8 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,531
USA-NE,SNE,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SNE_1,Nebraska Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
USA-MI,SMI,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMI_1,Michigan Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,6
USA-UT,SUT,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SUT_1,Utah Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,75
CALIFORNIA,SCA,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SCA_1,California Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,129
USA-KS,SKS,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SKS_1,Kansas Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,12
USA-UT,SUT,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SUT_1,Utah Crude Oil Reserves Adjustments (Million Barrels),MMBBL,98
NA,RLASO,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RLASO_1,Louisiana - South Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,3
NA,RCAC,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-96
NA,RCAJ,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-61
NA,RTX08,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX08_1,Texas - RRC District 8 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,465
USA-AK,SAK,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAK_1,Alaska Crude Oil Reserves Adjustments (Million Barrels),MMBBL,387
USA-KY,SKY,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKY_1,Kentucky Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-4
USA-PA,SPA,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SPA_1,Pennsylvania Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-4
NA,RTX07B,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
USA-NM,SNM,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SNM_1,New Mexico Crude Oil Proved Reserves (Million Barrels),MMBBL,3365
USA-MT,SMT,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SMT_1,Montana Crude Oil Proved Reserves (Million Barrels),MMBBL,256
TEXAS,STX,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01STX_1,Texas Crude Oil Proved Reserves (Million Barrels),MMBBL,15612
NA,RTX01,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX01_1,Texas - RRC District 1 Crude Oil Proved Reserves (Million Barrels),MMBBL,1909
USA-ND,SND,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SND_1,North Dakota Crude Oil Proved Reserves (Million Barrels),MMBBL,3669
NA,RCAC,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCAC_1,California - Coastal Region Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,171
NA,RTX10,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX10_1,Texas - RRC District 10 Crude Oil Proved Reserves (Million Barrels),MMBBL,71
NA,R44F,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Proved Reserves (Million Barrels),MMBBL,197
NA,RCAL,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAL_1,California - Los Angeles Basin Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,10
NA,RTX05,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX05_1,Texas - RRC District 5 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
NA,RLASF,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RLASF_1,Louisiana State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,5
USA-WY,SWY,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SWY_1,Wyoming Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,77
USA-PA,SPA,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SPA_1,Pennsylvania Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,2
NA,RCAJ,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,109
NA,R5F,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R5F_1,California Federal Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,5
USA-PA,SPA,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SPA_MMBBL,Pennsylvania Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-NM,SNM,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SNM_MMBBL,New Mexico Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,687
USA-WV,SWV,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SWV_MMBBL,West Virginia Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-KS,SKS,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SKS_MMBBL,Kansas Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RTX06,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX06_MMBBL,Texas - RRC District 6 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RCAJ,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCAJ_MMBBL,California - San Joaquin Basin Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,75
USA-AR,SAR,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SAR_MMBBL,Arkansas Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-MT,SMT,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SMT_MMBBL,Montana Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2
USA-AR,SAR,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAR_1,Arkansas Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX01,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX01_1,Texas - RRC District 1 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,R5F,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R5F_1,California Federal Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-WV,SWV,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SWV_1,West Virginia Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,4
USA-MS,SMS,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMS_1,Mississippi Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
U.S.,NUS,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05NUS_1,U.S. Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2019
USA-NE,SNE,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SNE_1,Nebraska Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX03,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,6
NA,RTXSF,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTXSF_1,Texas State Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX01,2020,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX01_1,Texas - RRC District 1 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,14
NA,RTX04,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,10
USA-ND,SND,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SND_1,North Dakota Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2719
NA,RTX02,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,204
NA,RTX08,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX08_1,Texas - RRC District 8 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2724
USA-WY,SWY,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SWY_1,Wyoming Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,267
OHIO,SOH,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SOH_1,Ohio Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,13
NA,RTX05,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX05_1,Texas - RRC District 5 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,11
NA,RLASO,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RLASO_1,Louisiana - South Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,43
NA,R1901F,2020,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,293
USA-KY,SKY,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SKY_1,Kentucky Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
COLORADO,SCO,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SCO_1,Colorado Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,238
OHIO,SOH,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SOH_1,Ohio Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,21
NA,RCAJ,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,126
NA,RTX03,2020,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,49
USA-KS,SKS,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKS_1,Kansas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
USA-MS,SMS,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SMS_1,Mississippi Crude Oil Reserves Adjustments (Million Barrels),MMBBL,25
NA,RTX01,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX01_1,Texas - RRC District 1 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-153
NA,R1901F,2020,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-139
NA,RTX07B,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX07B_1,Texas - RRC District 7B Crude Oil Proved Reserves (Million Barrels),MMBBL,87
NA,RLASO,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASO_1,Louisiana - South Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,234
NA,RCAL,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCAL_1,California - Los Angeles Basin Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,115
NA,R48,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R48_1,Lower 48 States Crude Oil Proved Reserves (Million Barrels),MMBBL,33412
USA-MI,SMI,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SMI_1,Michigan Crude Oil Proved Reserves (Million Barrels),MMBBL,39
NA,RTX03,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX03_1,Texas - RRC District 3 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,372
NA,RTXSF,2020,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTXSF_1,Texas State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,0
USA-ND,SND,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SND_1,North Dakota Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,432
NA,R44F,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,53
USA-MS,SMS,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SMS_1,Mississippi Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,14
NA,RTX04,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX04_1,Texas - RRC District 4 Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,3
NA,RCASF,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCASF_1,California State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,9
COLORADO,SCO,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SCO_1,Colorado Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,162
USA-AK,SAK,2020,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SAK_1,Alaska Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,159
USA-WY,SWY,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SWY_MMBBL,Wyoming Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,30
NA,RTX05,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX05_MMBBL,Texas - RRC District 5 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-LA,SLA,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SLA_MMBBL,Louisiana Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,7
NA,RTX09,2020,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX09_MMBBL,Texas - RRC District 9 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RUSF,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R48F_1,U.S. Federal Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,6
USA-ND,SND,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SND_1,North Dakota Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-NE,SNE,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SNE_1,Nebraska Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RLASO,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RLASO_1,Louisiana - South Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,6
USA-WY,SWY,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SWY_1,Wyoming Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,20
USA-PA,SPA,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SPA_1,Pennsylvania Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX06,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX06_1,Texas - RRC District 6 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,8
USA-AK,SAK,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAK_1,Alaska Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1353
NA,RTX03,2020,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,3
